Journal-Voucher-Type-Code,DepartmentNumber,Fiscal-Month,Journal-Voucher-Item-Identifier,Subleger-Account-Identifier,Credit/Debit-Code,Journal-Voucher-Item-Amount,Control-Data-Type,Accounting-Summary-Transaction-Line,Year,Month,Day
ADEPT,122.0,1.0,1.0,1221587.0,DR,329.12,COK,1.0,2023.0,4.0,6.0
ADEPT,122.0,1.0,1.0,1221887.0,DR,2144.76,COK,4.0,2023.0,4.0,6.0
ADEPT,122.0,1.0,1.0,1221911.0,DR,500.0,COK,1.0,2023.0,4.0,6.0
ADEPT,122.0,1.0,1.0,1222492.0,DR,1527.79,COK,1.0,2023.0,4.0,6.0
ADEPT,122.0,1.0,1.0,1222509.0,DR,3693.34,COK,4.0,2023.0,4.0,6.0
ADEPT,122.0,1.0,1.0,1224394.0,DR,425.0,COK,3.0,2023.0,4.0,6.0
ADEPT,122.0,1.0,1.0,1228198.0,DR,1373.5,COK,1.0,2023.0,4.0,6.0
ADEPT,122.0,1.0,1.0,1228199.0,DR,137.0,COK,1.0,2023.0,4.0,6.0
ADEPT,122.0,1.0,1.0,1228800.0,DR,100.0,COK,1.0,2023.0,4.0,6.0
JVEFI,41.0,1.0,1.0,410900.0,CR,4750.87,CMC,1.0,2023.0,4.0,10.0
JVEFI,119.0,1.0,1.0,1190001.0,CR,28126.0,CMC,1.0,2023.0,4.0,10.0
JVEFI,5.0,1.0,1.0,50054.0,CR,852.87,CMC,3.0,2023.0,4.0,10.0
JVEFI,18.0,1.0,1.0,180103.0,CR,5092.91,CMC,1.0,2023.0,4.0,10.0
JVEFI,18.0,1.0,1.0,180114.0,CR,644.03,CMC,1.0,2023.0,4.0,10.0
JVEFI,18.0,1.0,1.0,181941.0,CR,700.08,CMC,1.0,2023.0,4.0,10.0
JVEFI,18.0,1.0,1.0,182184.0,CR,6275.87,CMC,3.0,2023.0,4.0,10.0
JVEFI,18.0,1.0,1.0,186369.0,CR,11343.37,CMC,3.0,2023.0,4.0,10.0
JVEFI,18.0,1.0,1.0,188160.0,CR,2059.05,CMC,1.0,2023.0,4.0,10.0
JVEFI,30.0,1.0,1.0,301001.0,CR,1041.01,CMC,1.0,2023.0,4.0,10.0
JVEFI,34.0,1.0,1.0,340051.0,DR,710.32,CMC,1.0,2023.0,4.0,10.0
JVEFI,41.0,1.0,1.0,410900.0,CR,590.19,CMC,1.0,2023.0,4.0,10.0
JVFID,97.0,1.0,1.0,Unknown,DR,14024.43,JMU,1.0,2023.0,4.0,10.0
JVFIR,97.0,1.0,1.0,Unknown,DR,35978934.43,JMT,1.0,2023.0,4.0,10.0
JVFIR,97.0,1.0,1.0,Unknown,DR,5521276.97,JMT,1.0,2023.0,4.0,10.0
JVIVI,6.0,1.0,1.0,60000.0,CR,4764.0,CMD,2.0,2023.0,4.0,10.0
JVIVR,6.0,1.0,1.0,60000.0,CR,342.82,CMF,1.0,2023.0,4.0,6.0
RCDSP,6.0,12.0,1.0,60000.0,CR,79723774.73,CNU,1.0,2023.0,4.0,11.0
RCDCP,6.0,12.0,1.0,60000.0,DR,1296975.32,CNS,1.0,2023.0,4.0,11.0
RCDSP,6.0,1.0,1.0,60000.0,DR,79723774.73,CNU,1.0,2023.0,4.0,11.0
RCDCP,6.0,1.0,1.0,60000.0,CR,1296975.32,CNS,1.0,2023.0,4.0,11.0
EPAYR,97.0,1.0,1.0,Unknown,DR,4672072.8,JMR,13.0,2023.0,4.0,10.0
JVBDP,97.0,1.0,1.0,Unknown,DR,5448261342.88,JMY,64.0,2023.0,4.0,10.0
JVBRT,6.0,1.0,1.0,60000.0,DR,155337000.0,CMT,1.0,2023.0,4.0,10.0
JVRDI,6.0,1.0,1.0,60000.0,DR,41782.44,CMI,20.0,2023.0,4.0,10.0
JVRGI,97.0,1.0,1.0,Unknown,DR,1055068094.55,JMG,42.0,2023.0,4.0,10.0
RDBOA,97.0,1.0,1.0,Unknown,DR,41434681.47,JND,2.0,2023.0,4.0,10.0
JVLVP,97.0,1.0,1.0,Unknown,DR,118672387.66,JML,1.0,2023.0,4.0,10.0
ADEPT,14.0,1.0,1.0,147025.0,DR,403.82,COK,1.0,2023.0,4.0,10.0
JVEFI,35.0,1.0,1.0,350000.0,CR,1151.16,CMC,1.0,2023.0,4.0,11.0
JVEFI,1.0,1.0,1.0,13020.0,CR,4245.9,CMC,3.0,2023.0,4.0,11.0
JVEFI,5.0,1.0,1.0,50054.0,CR,5132.3,CMC,4.0,2023.0,4.0,11.0
JVEFI,18.0,1.0,1.0,180125.0,CR,1190.04,CMC,2.0,2023.0,4.0,11.0
JVEFI,18.0,1.0,1.0,180152.0,CR,162237.6,CMC,1.0,2023.0,4.0,11.0
JVEFI,18.0,1.0,1.0,186399.0,CR,1603.6,CMC,1.0,2023.0,4.0,11.0
JVEFI,18.0,1.0,1.0,188407.0,CR,1595.01,CMC,1.0,2023.0,4.0,11.0
JVEFI,18.0,1.0,1.0,189518.0,CR,2192.4,CMC,1.0,2023.0,4.0,11.0
JVEFI,30.0,1.0,1.0,301612.0,CR,20148.08,CMC,1.0,2023.0,4.0,11.0
JVEFR,18.0,1.0,1.0,182184.0,DR,22611.93,CME,1.0,2023.0,4.0,10.0
JVEFR,18.0,1.0,1.0,186399.0,CR,1021.88,CME,1.0,2023.0,4.0,10.0
JVFIR,97.0,1.0,1.0,Unknown,DR,275240.95,JMT,1.0,2023.0,4.0,11.0
JVFIR,97.0,1.0,1.0,Unknown,DR,42530230.87,JMT,1.0,2023.0,4.0,11.0
JVFIR,97.0,1.0,1.0,Unknown,DR,42778.05,JMT,1.0,2023.0,4.0,11.0
JVFRD,97.0,1.0,1.0,Unknown,DR,236.17,JMV,1.0,2023.0,4.0,10.0
JVIVI,6.0,1.0,1.0,60000.0,CR,13704.84,CMD,3.0,2023.0,4.0,11.0
JVIVR,6.0,1.0,1.0,60000.0,DR,420.8,CMF,1.0,2023.0,4.0,10.0
CGAGR,127.0,1.0,1.0,1270000.0,DR,51115.19,COH,1.0,2023.0,4.0,12.0
CGAGR,127.0,1.0,1.0,1270000.0,DR,20985.64,COH,1.0,2023.0,4.0,12.0
CADJU,127.0,1.0,1.0,1270000.0,CR,1876.14,COF,1.0,2023.0,4.0,12.0
CADJU,127.0,1.0,1.0,1270000.0,DR,1876.14,COF,1.0,2023.0,4.0,12.0
CGAGR,127.0,1.0,1.0,1270000.0,CR,51115.19,COH,1.0,2023.0,4.0,12.0
CGAGR,127.0,1.0,1.0,1270000.0,CR,20985.64,COH,1.0,2023.0,4.0,12.0
CGAGR,127.0,12.0,1.0,1270000.0,DR,51115.19,COH,1.0,2023.0,4.0,12.0
CGAGR,127.0,12.0,1.0,1270000.0,DR,20985.64,COH,1.0,2023.0,4.0,12.0
CADJU,127.0,12.0,1.0,1270000.0,CR,1876.14,COF,1.0,2023.0,4.0,12.0
CGAGR,127.0,12.0,1.0,1270000.0,CR,2003.0,COH,1.0,2023.0,4.0,12.0
EPAYR,97.0,1.0,1.0,Unknown,DR,5451298.07,JMR,16.0,2023.0,4.0,11.0
JVBDP,97.0,1.0,1.0,Unknown,DR,7047030251.43,JMY,64.0,2023.0,4.0,11.0
JVBRT,6.0,1.0,1.0,60000.0,DR,286684000.0,CMT,1.0,2023.0,4.0,11.0
JVRDI,6.0,1.0,1.0,60000.0,DR,139209.47,CMI,21.0,2023.0,4.0,11.0
JVRGI,97.0,1.0,1.0,Unknown,DR,599107863.21,JMG,43.0,2023.0,4.0,11.0
RDBOA,97.0,1.0,1.0,Unknown,DR,42635048.94,JND,3.0,2023.0,4.0,11.0
JVLVP,97.0,1.0,1.0,Unknown,DR,1214020166.24,JML,2.0,2023.0,4.0,11.0
DOMFR,6.0,1.0,1.0,60504.0,CR,376.12,COK,2.0,2023.0,4.0,11.0
DOMFR,14.0,1.0,1.0,147004.0,CR,1493.16,COK,1.0,2023.0,4.0,11.0
DOMFR,14.0,1.0,1.0,148455.0,CR,4176.0,COK,4.0,2023.0,4.0,11.0
DOMFR,122.0,1.0,1.0,1221587.0,CR,118.25,COK,1.0,2023.0,4.0,11.0
JVEFI,7.0,1.0,1.0,70099.0,CR,1130.03,CMC,1.0,2023.0,4.0,12.0
JVEFI,35.0,1.0,1.0,350000.0,CR,1059.8,CMC,3.0,2023.0,4.0,12.0
JVEFI,95.0,1.0,1.0,950001.0,CR,2180.73,CMC,2.0,2023.0,4.0,12.0
JVEFI,119.0,1.0,1.0,1190001.0,CR,605.92,CMC,1.0,2023.0,4.0,12.0
JVEFI,5.0,1.0,1.0,50050.0,DR,858.08,CMC,1.0,2023.0,4.0,12.0
JVEFI,5.0,1.0,1.0,50054.0,CR,1220.81,CMC,1.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,180121.0,DR,3824.6,CMC,1.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,182182.0,CR,5866.62,CMC,1.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,182184.0,CR,4947.34,CMC,3.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,183048.0,CR,958.19,CMC,1.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,186369.0,DR,1649.35,CMC,1.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,186635.0,CR,1786.63,CMC,1.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,188160.0,CR,575.1,CMC,1.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,189520.0,CR,2603.88,CMC,1.0,2023.0,4.0,12.0
JVEFI,30.0,1.0,1.0,301612.0,CR,6902.72,CMC,4.0,2023.0,4.0,12.0
JVEFI,5.0,1.0,1.0,50054.0,DR,655.51,CMC,5.0,2023.0,4.0,12.0
JVEFI,7.0,1.0,1.0,70099.0,CR,20219.58,CMC,4.0,2023.0,4.0,12.0
JVEFI,18.0,1.0,1.0,182207.0,CR,733.68,CMC,1.0,2023.0,4.0,12.0
JVEFI,34.0,1.0,1.0,340099.0,CR,697.69,CMC,1.0,2023.0,4.0,12.0
JVEFI,41.0,1.0,1.0,410900.0,CR,667.67,CMC,1.0,2023.0,4.0,12.0
JVEFI,56.0,1.0,1.0,560000.0,CR,729.4,CMC,1.0,2023.0,4.0,12.0
JVEFI,88.0,1.0,1.0,880880.0,CR,823.61,CMC,1.0,2023.0,4.0,12.0
JVEFI,95.0,1.0,1.0,950002.0,CR,2826.84,CMC,1.0,2023.0,4.0,12.0
JVEFI,130.0,1.0,1.0,1301278.0,CR,3163.81,CMC,1.0,2023.0,4.0,12.0
JVEFI,165.0,1.0,1.0,1651651.0,CR,1811.35,CMC,1.0,2023.0,4.0,12.0
JVEFR,5.0,1.0,1.0,50054.0,CR,5118.78,CME,1.0,2023.0,4.0,11.0
JVFID,97.0,1.0,1.0,Unknown,DR,1665.88,JMU,1.0,2023.0,4.0,12.0
JVFIR,97.0,1.0,1.0,Unknown,DR,5407416.84,JMT,1.0,2023.0,4.0,12.0
JVFIR,97.0,1.0,1.0,Unknown,DR,100764027.12,JMT,1.0,2023.0,4.0,12.0
JVFIR,97.0,1.0,1.0,Unknown,DR,9168601.75,JMT,1.0,2023.0,4.0,12.0
JVFRD,97.0,1.0,1.0,Unknown,DR,819.17,JMV,1.0,2023.0,4.0,11.0
JVIVI,6.0,1.0,1.0,60000.0,CR,20287.13,CMD,3.0,2023.0,4.0,12.0
JVIVR,6.0,1.0,1.0,60000.0,CR,462.12,CMF,1.0,2023.0,4.0,11.0
JVRFI,97.0,1.0,1.0,Unknown,DR,1745.76,JMW,1.0,2023.0,4.0,11.0
RGEPA,97.0,1.0,1.0,Unknown,DR,2543502732.75,JMZ,1.0,2023.0,4.0,6.0
RGEPA,97.0,1.0,1.0,Unknown,DR,796613455.7,JMZ,1.0,2023.0,4.0,10.0
RGEPA,97.0,1.0,1.0,Unknown,DR,345048317.58,JMZ,1.0,2023.0,4.0,11.0
GCMO,6.0,12.0,1.0,Unknown,DR,0.08,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,2.0,60000.0,CR,0.08,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,3.0,Unknown,DR,670261.78,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,4.0,60000.0,CR,670261.78,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,5.0,60000.0,DR,195435574.08,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,6.0,Unknown,CR,195435574.08,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,7.0,60000.0,DR,9256611.44,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,8.0,Unknown,CR,9256611.44,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,9.0,60000.0,DR,3000292.98,Unknown,1.0,2023.0,4.0,13.0
GCMO,6.0,12.0,10.0,Unknown,CR,3000292.98,Unknown,1.0,2023.0,4.0,13.0
EPAYR,97.0,1.0,1.0,Unknown,DR,14717573.67,JMR,16.0,2023.0,4.0,12.0
JVBDP,97.0,1.0,1.0,Unknown,DR,2118834271.51,JMY,63.0,2023.0,4.0,12.0
JVBRT,6.0,1.0,1.0,60000.0,DR,361550000.0,CMT,1.0,2023.0,4.0,12.0
JVRDI,6.0,1.0,1.0,60000.0,DR,672987.35,CMI,25.0,2023.0,4.0,12.0
JVRGI,97.0,1.0,1.0,Unknown,DR,3323401760.45,JMG,62.0,2023.0,4.0,12.0
RDBOA,97.0,1.0,1.0,Unknown,DR,115265234.72,JND,3.0,2023.0,4.0,12.0
JVLVP,97.0,1.0,1.0,Unknown,DR,4831033309.94,JML,2.0,2023.0,4.0,12.0
ADEPT,14.0,1.0,1.0,147022.0,DR,3034.88,COK,2.0,2023.0,4.0,12.0
ADEPT,122.0,1.0,1.0,1220581.0,DR,340.95,COK,3.0,2023.0,4.0,12.0
ADEPT,122.0,1.0,1.0,1221494.0,DR,116.75,COK,1.0,2023.0,4.0,12.0
ADEPT,122.0,1.0,1.0,1223822.0,DR,569.77,COK,1.0,2023.0,4.0,12.0
ADEPT,122.0,1.0,1.0,1224391.0,DR,279.5,COK,1.0,2023.0,4.0,12.0
ADEPT,124.0,1.0,1.0,1240407.0,DR,82.27,COK,1.0,2023.0,4.0,12.0
AFDEP,14.0,1.0,1.0,147011.0,DR,333.51,COL,1.0,2023.0,4.0,12.0
DOMFR,122.0,1.0,1.0,1224394.0,CR,134.75,COK,1.0,2023.0,4.0,12.0
JVEFI,35.0,1.0,1.0,350000.0,CR,4912.68,CMC,3.0,2023.0,4.0,13.0
JVEFI,127.0,1.0,1.0,1271130.0,CR,660.95,CMC,1.0,2023.0,4.0,13.0
JVEFI,163.0,1.0,1.0,1634019.0,CR,968.04,CMC,1.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,180103.0,CR,1391.08,CMC,1.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,180134.0,CR,1238.12,CMC,1.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,180138.0,DR,629.34,CMC,1.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,182182.0,CR,33676.62,CMC,2.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,182184.0,CR,19494.66,CMC,4.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,182207.0,CR,4307.0,CMC,1.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,186369.0,CR,3345.93,CMC,1.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,188160.0,CR,3923.5,CMC,1.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,188407.0,DR,22.76,CMC,2.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,189520.0,CR,4486.67,CMC,1.0,2023.0,4.0,13.0
JVEFI,30.0,1.0,1.0,301612.0,CR,17604.56,CMC,6.0,2023.0,4.0,13.0
JVEFI,33.0,1.0,1.0,330000.0,CR,782.27,CMC,1.0,2023.0,4.0,13.0
JVEFI,5.0,1.0,1.0,50054.0,CR,4573.77,CMC,9.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,182182.0,CR,894.45,CMC,1.0,2023.0,4.0,13.0
JVEFI,18.0,1.0,1.0,188160.0,CR,2715.02,CMC,1.0,2023.0,4.0,13.0
JVEFI,30.0,1.0,1.0,301001.0,CR,959.72,CMC,1.0,2023.0,4.0,13.0
JVEFI,30.0,1.0,1.0,301612.0,CR,2442.98,CMC,5.0,2023.0,4.0,13.0
JVEFI,41.0,1.0,1.0,410900.0,CR,622.15,CMC,1.0,2023.0,4.0,13.0
JVEFI,86.0,1.0,1.0,860100.0,CR,2023.28,CMC,1.0,2023.0,4.0,13.0
JVEFI,130.0,1.0,1.0,1301278.0,CR,868.39,CMC,1.0,2023.0,4.0,13.0
JVEFI,163.0,1.0,1.0,1634019.0,CR,10193.77,CMC,2.0,2023.0,4.0,13.0
JVEFR,18.0,1.0,1.0,186399.0,CR,1086.72,CME,1.0,2023.0,4.0,12.0
JVFID,97.0,1.0,1.0,Unknown,DR,102160.68,JMU,1.0,2023.0,4.0,13.0
JVFIR,97.0,1.0,1.0,Unknown,DR,9130959.49,JMT,1.0,2023.0,4.0,13.0
JVFIR,97.0,1.0,1.0,Unknown,DR,6545108.46,JMT,1.0,2023.0,4.0,13.0
JVFIR,97.0,1.0,1.0,Unknown,DR,6937755.62,JMT,1.0,2023.0,4.0,13.0
JVFRD,97.0,1.0,1.0,Unknown,DR,12507.88,JMV,1.0,2023.0,4.0,12.0
JVIVI,6.0,1.0,1.0,60000.0,CR,10540.39,CMD,3.0,2023.0,4.0,13.0
JVIVR,6.0,1.0,1.0,60000.0,CR,23.86,CMF,1.0,2023.0,4.0,12.0
RGEPA,97.0,1.0,1.0,Unknown,DR,2993580982.61,JMZ,1.0,2023.0,4.0,12.0
EPAYR,97.0,1.0,1.0,Unknown,DR,3899174.58,JMR,15.0,2023.0,4.0,13.0
JVBDP,97.0,1.0,1.0,Unknown,DR,22658318142.37,JMY,70.0,2023.0,4.0,13.0
JVBRT,6.0,1.0,1.0,60000.0,DR,15250000.0,CMT,1.0,2023.0,4.0,13.0
JVRDI,6.0,1.0,1.0,60000.0,DR,16000246082.76,CMI,19.0,2023.0,4.0,13.0
JVRGI,97.0,1.0,1.0,Unknown,DR,1173926963.28,JMG,84.0,2023.0,4.0,13.0
RDBOA,97.0,1.0,1.0,Unknown,DR,22481849.67,JND,3.0,2023.0,4.0,13.0
JVLVP,97.0,1.0,1.0,Unknown,DR,2004585461.75,JML,2.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147004.0,DR,1637.33,COK,4.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147007.0,DR,1270.08,COK,1.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147008.0,DR,1155.14,COK,2.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147010.0,DR,1487.98,COK,2.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147011.0,DR,1370.65,COK,2.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147022.0,DR,563.64,COK,1.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147025.0,DR,769.21,COK,2.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147027.0,DR,2481.31,COK,3.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147028.0,DR,359.39,COK,1.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147030.0,DR,1881.55,COK,2.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,147031.0,DR,616.66,COK,1.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,148433.0,DR,952.0,COK,1.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,148444.0,DR,2745.0,COK,1.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,148455.0,DR,6601.0,COK,3.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,148460.0,DR,5150.0,COK,7.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,148477.0,DR,3481.0,COK,2.0,2023.0,4.0,13.0
ADEPT,14.0,1.0,1.0,148488.0,DR,3754.0,COK,5.0,2023.0,4.0,13.0
ADEPT,18.0,1.0,1.0,188411.0,DR,19798.13,COK,1.0,2023.0,4.0,13.0
ADEPT,21.0,1.0,1.0,210052.0,DR,100.0,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1220381.0,DR,741.71,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1220383.0,DR,617.66,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1220581.0,DR,1196.76,COK,12.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1220583.0,DR,240.13,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1220691.0,DR,143.45,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221490.0,DR,567.42,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221491.0,DR,1102.67,COK,4.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221494.0,DR,2260.5,COK,21.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221497.0,DR,149.0,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221500.0,DR,147.5,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221585.0,DR,446.37,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221587.0,DR,435.27,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221887.0,DR,4826.43,COK,10.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1221911.0,DR,500.0,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1222490.0,DR,853.1,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1222509.0,DR,14015.29,COK,9.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1223291.0,DR,4242.66,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1223416.0,DR,89.04,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1223703.0,DR,1083.89,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1223822.0,DR,787769.67,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1224390.0,DR,186.5,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1224391.0,DR,736.5,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1224394.0,DR,1993.6,COK,12.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1224395.0,DR,652.0,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1224396.0,DR,255.25,COK,2.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1228199.0,DR,240.5,COK,1.0,2023.0,4.0,13.0
ADEPT,122.0,1.0,1.0,1228891.0,DR,627.78,COK,2.0,2023.0,4.0,13.0
JVEFI,5.0,1.0,1.0,50050.0,CR,808.56,CMC,1.0,2023.0,4.0,14.0
JVEFI,5.0,1.0,1.0,50054.0,CR,2866.9,CMC,2.0,2023.0,4.0,14.0
JVEFI,62.0,1.0,1.0,620000.0,CR,650.17,CMC,1.0,2023.0,4.0,14.0
JVEFI,122.0,1.0,1.0,1221899.0,CR,3289.75,CMC,4.0,2023.0,4.0,14.0
JVEFI,127.0,1.0,1.0,1271130.0,CR,1142.6,CMC,1.0,2023.0,4.0,14.0
JVEFI,5.0,1.0,1.0,50050.0,CR,1454.65,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,180103.0,CR,6041.45,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,180105.0,CR,9675.23,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,180125.0,CR,2401.6,CMC,3.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,181941.0,CR,7656.25,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,182182.0,CR,11076.89,CMC,2.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,182183.0,CR,4785.44,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,182184.0,CR,75990.09,CMC,9.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,182203.0,CR,13793.35,CMC,3.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,182350.0,CR,33200.6,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,183048.0,CR,1797.11,CMC,2.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,183330.0,CR,2234.48,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,186369.0,CR,1456.19,CMC,2.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,186451.0,CR,1015.54,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,188160.0,CR,28715.85,CMC,4.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,188407.0,CR,6632.41,CMC,5.0,2023.0,4.0,14.0
JVEFI,30.0,1.0,1.0,301612.0,CR,32792.51,CMC,2.0,2023.0,4.0,14.0
JVEFI,1.0,1.0,1.0,13020.0,CR,1068.5,CMC,1.0,2023.0,4.0,14.0
JVEFI,5.0,1.0,1.0,50054.0,CR,13774.35,CMC,7.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,180153.0,CR,9786.97,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,182184.0,CR,2495.93,CMC,2.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,182203.0,CR,703.8,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,183048.0,CR,1291.92,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,183330.0,CR,663.3,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,183372.0,CR,607.27,CMC,1.0,2023.0,4.0,14.0
JVEFI,18.0,1.0,1.0,186369.0,CR,28033.49,CMC,2.0,2023.0,4.0,14.0
JVEFI,30.0,1.0,1.0,301612.0,CR,44949.91,CMC,13.0,2023.0,4.0,14.0
JVEFI,34.0,1.0,1.0,340051.0,CR,725.39,CMC,1.0,2023.0,4.0,14.0
JVEFI,41.0,1.0,1.0,410900.0,CR,5469.69,CMC,2.0,2023.0,4.0,14.0
JVEFI,95.0,1.0,1.0,950002.0,CR,1313.22,CMC,1.0,2023.0,4.0,14.0
JVEFI,119.0,1.0,1.0,1190001.0,CR,508.94,CMC,1.0,2023.0,4.0,14.0
JVEFI,135.0,1.0,1.0,1350300.0,CR,616.2,CMC,1.0,2023.0,4.0,14.0
JVEFR,18.0,1.0,1.0,186399.0,CR,823.23,CME,1.0,2023.0,4.0,13.0
JVFID,97.0,1.0,1.0,Unknown,DR,1170.65,JMU,1.0,2023.0,4.0,14.0
JVFIR,97.0,1.0,1.0,Unknown,DR,2556325.15,JMT,1.0,2023.0,4.0,14.0
JVFIR,97.0,1.0,1.0,Unknown,DR,18574720.18,JMT,1.0,2023.0,4.0,14.0
JVFIR,97.0,1.0,1.0,Unknown,DR,7593863.42,JMT,1.0,2023.0,4.0,14.0
JVFRD,97.0,1.0,1.0,Unknown,DR,5890.0,JMV,1.0,2023.0,4.0,13.0
